video_id,video_length_sec,original_bitrate_kbps,target_resolution,transcoding_time_sec,vmaf_score
vid0447,5.439,5060.1,720,5.19,94.48
vid0447,5.439,5060.1,1080,6.49,100.0
vid0448,6.106,6620.6,144,1.52,19.26
vid0448,6.106,6620.6,240,2.4,55.13
vid0448,6.106,6620.6,288,2.64,67.25
vid0448,6.106,6620.6,360,2.88,79.37
vid0448,6.106,6620.6,480,4.17,89.51
vid0448,6.106,6620.6,720,5.99,95.78
vid0448,6.106,6620.6,1080,7.49,100.0
vid0449,8.175,3071.9,144,1.94,48.29
vid0449,8.175,3071.9,240,3.12,60.63
vid0449,8.175,3071.9,288,3.47,68.89
vid0449,8.175,3071.9,360,3.82,77.14
vid0449,8.175,3071.9,480,5.45,82.79
vid0449,8.175,3071.9,720,7.94,88.42
vid0449,8.175,3071.9,1080,9.93,100.0
vid0450,5.806,2273.3,144,1.41,37.95
vid0450,5.806,2273.3,240,2.2,58.24
vid0450,5.806,2273.3,288,2.4,68.42
vid0450,5.806,2273.3,360,2.6,78.6
vid0450,5.806,2273.3,480,3.71,84.71
vid0450,5.806,2273.3,720,5.23,91.42
vid0450,5.806,2273.3,1080,6.54,100.0
vid0451,6.673,2350.9,144,1.6,16.28
vid0451,6.673,2350.9,240,2.49,45.79
vid0451,6.673,2350.9,288,2.77,59.96
vid0451,6.673,2350.9,360,3.04,74.14
vid0451,6.673,2350.9,480,4.35,84.11
vid0451,6.673,2350.9,720,6.18,91.89
vid0451,6.673,2350.9,1080,7.72,100.0
vid0452,5.639,2659.6,144,1.37,34.2
vid0452,5.639,2659.6,240,2.15,55.04
vid0452,5.639,2659.6,288,2.37,66.29
vid0452,5.639,2659.6,360,2.58,77.53
vid0452,5.639,2659.6,480,3.7,84.76
vid0452,5.639,2659.6,720,5.33,92.12
vid0452,5.639,2659.6,1080,6.66,100.0
vid0453,5.205,2833.7,144,1.31,43.31
vid0453,5.205,2833.7,240,1.96,64.22
vid0453,5.205,2833.7,288,2.15,72.78
vid0453,5.205,2833.7,360,2.33,81.33
vid0453,5.205,2833.7,480,3.27,87.05
vid0453,5.205,2833.7,720,4.59,92.48
vid0453,5.205,2833.7,1080,5.74,100.0
vid0454,8.275,2662.3,144,1.93,13.14
vid0454,8.275,2662.3,240,3.09,43.44
vid0454,8.275,2662.3,288,3.39,58.32
vid0454,8.275,2662.3,360,3.69,73.19
vid0454,8.275,2662.3,480,5.25,83.44
vid0454,8.275,2662.3,720,7.42,91.54
vid0454,8.275,2662.3,1080,9.28,100.0
vid0455,7.508,1441.9,144,1.75,24.0
vid0455,7.508,1441.9,240,2.78,46.6
vid0455,7.508,1441.9,288,3.05,59.89
vid0455,7.508,1441.9,360,3.32,73.18
vid0455,7.508,1441.9,480,4.69,81.56
vid0455,7.508,1441.9,720,6.53,89.56
vid0455,7.508,1441.9,1080,8.16,100.0
vid0456,6.34,1918.6,144,1.49,22.12
vid0456,6.34,1918.6,240,2.24,48.98
vid0456,6.34,1918.6,288,2.44,61.24
vid0456,6.34,1918.6,360,2.64,73.49
vid0456,6.34,1918.6,480,3.55,82.3
vid0456,6.34,1918.6,720,4.74,90.1
vid0456,6.34,1918.6,1080,5.93,100.0
vid0457,8.008,2910.6,144,1.85,34.65
vid0457,8.008,2910.6,240,2.92,56.14
vid0457,8.008,2910.6,288,3.19,66.63
vid0457,8.008,2910.6,360,3.46,77.11
vid0457,8.008,2910.6,480,4.91,83.83
vid0457,8.008,2910.6,720,6.95,91.27
vid0457,8.008,2910.6,1080,8.69,100.0
vid0458,6.94,2462.9,144,1.64,42.97
vid0458,6.94,2462.9,240,2.54,61.23
vid0458,6.94,2462.9,288,2.78,70.56
vid0458,6.94,2462.9,360,3.02,79.89
vid0458,6.94,2462.9,480,4.21,85.17
vid0458,6.94,2462.9,720,5.86,92.08
vid0458,6.94,2462.9,1080,7.32,100.0
vid0459,6.306,2663.9,144,1.5,25.21
vid0459,6.306,2663.9,240,2.27,48.5
vid0459,6.306,2663.9,288,2.49,60.9
vid0459,6.306,2663.9,360,2.7,73.3
vid0459,6.306,2663.9,480,3.73,82.21
vid0459,6.306,2663.9,720,5.18,90.2
vid0459,6.306,2663.9,1080,6.48,100.0
vid0460,5.372,2328.1,144,1.31,12.19
vid0460,5.372,2328.1,240,1.98,43.65
vid0460,5.372,2328.1,288,2.14,58.55
vid0460,5.372,2328.1,360,2.29,73.45
vid0460,5.372,2328.1,480,3.17,83.3
vid0460,5.372,2328.1,720,4.39,91.42
vid0460,5.372,2328.1,1080,5.49,100.0
vid0461,6.707,3899.5,144,1.6,10.94
vid0461,6.707,3899.5,240,2.51,41.98
vid0461,6.707,3899.5,288,2.77,57.21
vid0461,6.707,3899.5,360,3.03,72.44
vid0461,6.707,3899.5,480,4.27,83.14
vid0461,6.707,3899.5,720,6.12,91.73
vid0461,6.707,3899.5,1080,7.65,100.0
vid0462,7.107,2960.4,144,1.69,24.18
vid0462,7.107,2960.4,240,2.58,50.98
vid0462,7.107,2960.4,288,2.86,63.21
vid0462,7.107,2960.4,360,3.14,75.43
vid0462,7.107,2960.4,480,4.34,84.36
vid0462,7.107,2960.4,720,6.16,92.06
vid0462,7.107,2960.4,1080,7.7,100.0
vid0463,5.505,2186.9,144,1.37,35.0
vid0463,5.505,2186.9,240,2.06,54.19
vid0463,5.505,2186.9,288,2.21,64.69
vid0463,5.505,2186.9,360,2.36,75.19
vid0463,5.505,2186.9,480,3.33,83.04
vid0463,5.505,2186.9,720,4.49,90.66
vid0463,5.505,2186.9,1080,5.61,100.0
vid0464,5.639,2604.0,144,1.42,43.87
vid0464,5.639,2604.0,240,2.13,63.46
vid0464,5.639,2604.0,288,2.33,72.3
vid0464,5.639,2604.0,360,2.52,81.14
vid0464,5.639,2604.0,480,3.52,87.0
vid0464,5.639,2604.0,720,4.96,92.88
vid0464,5.639,2604.0,1080,6.2,100.0
vid0465,6.773,2360.5,144,1.66,18.97
vid0465,6.773,2360.5,240,2.5,46.89
vid0465,6.773,2360.5,288,2.72,60.62
vid0465,6.773,2360.5,360,2.94,74.35
vid0465,6.773,2360.5,480,4.07,83.54
vid0465,6.773,2360.5,720,5.64,91.52
vid0465,6.773,2360.5,1080,7.05,100.0
vid0466,9.61,2067.1,144,2.24,10.8
vid0466,9.61,2067.1,240,3.39,42.4
vid0466,9.61,2067.1,288,3.63,57.84
vid0466,9.61,2067.1,360,3.87,73.28
vid0466,9.61,2067.1,480,5.35,83.97
vid0466,9.61,2067.1,720,7.09,91.93
vid0466,9.61,2067.1,1080,8.86,100.0
vid0467,6.773,2297.7,144,1.76,11.78
vid0467,6.773,2297.7,240,2.54,42.26
vid0467,6.773,2297.7,288,2.75,57.61
vid0467,6.773,2297.7,360,2.96,72.96
vid0467,6.773,2297.7,480,4.13,84.02
vid0467,6.773,2297.7,720,5.72,92.11
vid0467,6.773,2297.7,1080,7.15,100.0
vid0468,5.472,2644.1,144,1.41,42.2
vid0468,5.472,2644.1,240,2.09,60.6
vid0468,5.472,2644.1,288,2.29,70.13
vid0468,5.472,2644.1,360,2.49,79.66
vid0468,5.472,2644.1,480,3.4,85.5
vid0468,5.472,2644.1,720,4.84,91.92
vid0468,5.472,2644.1,1080,6.05,100.0
vid0469,9.309,1989.0,144,2.2,37.0
vid0469,9.309,1989.0,240,3.34,59.26
vid0469,9.309,1989.0,288,3.61,68.93
vid0469,9.309,1989.0,360,3.87,78.61
vid0469,9.309,1989.0,480,5.33,85.48
vid0469,9.309,1989.0,720,7.23,91.93
vid0469,9.309,1989.0,1080,9.04,100.0
vid0470,8.308,2778.8,144,2.0,30.72
vid0470,8.308,2778.8,240,3.14,53.96
vid0470,8.308,2778.8,288,3.44,65.67
vid0470,8.308,2778.8,360,3.75,77.37
vid0470,8.308,2778.8,480,5.26,85.33
vid0470,8.308,2778.8,720,7.62,92.07
vid0470,8.308,2778.8,1080,9.52,100.0
vid0471,6.406,2060.8,144,1.57,15.97
vid0471,6.406,2060.8,240,2.36,43.04
vid0471,6.406,2060.8,288,2.57,58.34
vid0471,6.406,2060.8,360,2.78,73.63
vid0471,6.406,2060.8,480,3.86,84.3
vid0471,6.406,2060.8,720,5.23,91.87
vid0471,6.406,2060.8,1080,6.54,100.0
vid0472,6.073,3851.0,144,1.53,13.57
vid0472,6.073,3851.0,240,2.35,45.38
vid0472,6.073,3851.0,288,2.59,60.08
vid0472,6.073,3851.0,360,2.83,74.78
vid0472,6.073,3851.0,480,3.94,84.41
vid0472,6.073,3851.0,720,5.79,92.25
vid0472,6.073,3851.0,1080,7.24,100.0
vid0473,7.908,3989.3,144,1.93,11.05
vid0473,7.908,3989.3,240,3.01,43.38
vid0473,7.908,3989.3,288,3.36,58.58
vid0473,7.908,3989.3,360,3.71,73.77
vid0473,7.908,3989.3,480,5.31,83.99
vid0473,7.908,3989.3,720,7.88,92.22
vid0473,7.908,3989.3,1080,9.85,100.0
vid0474,9.476,2682.3,144,2.21,21.82
vid0474,9.476,2682.3,240,3.41,48.1
vid0474,9.476,2682.3,288,3.72,61.63
vid0474,9.476,2682.3,360,4.03,75.16
vid0474,9.476,2682.3,480,5.59,84.41
vid0474,9.476,2682.3,720,7.81,91.96
vid0474,9.476,2682.3,1080,9.76,100.0
vid0475,8.675,3219.7,144,2.09,38.27
vid0475,8.675,3219.7,240,3.24,57.15
vid0475,8.675,3219.7,288,3.54,67.24
vid0475,8.675,3219.7,360,3.85,77.32
vid0475,8.675,3219.7,480,5.47,84.3
vid0475,8.675,3219.7,720,7.91,91.37
vid0475,8.675,3219.7,1080,9.89,100.0
vid0476,5.739,2727.4,144,1.45,44.84
vid0476,5.739,2727.4,240,2.21,61.68
vid0476,5.739,2727.4,288,2.41,70.83
vid0476,5.739,2727.4,360,2.62,79.98
vid0476,5.739,2727.4,480,3.69,86.05
vid0476,5.739,2727.4,720,5.16,92.41
vid0476,5.739,2727.4,1080,6.45,100.0
vid0477,8.275,2865.4,144,1.99,16.99
vid0477,8.275,2865.4,240,3.03,44.05
vid0477,8.275,2865.4,288,3.27,58.56
vid0477,8.275,2865.4,360,3.52,73.07
vid0477,8.275,2865.4,480,4.88,82.7
vid0477,8.275,2865.4,720,6.57,91.08
vid0477,8.275,2865.4,1080,8.21,100.0
vid0478,6.607,2467.7,144,1.62,38.04
vid0478,6.607,2467.7,240,2.46,59.27
vid0478,6.607,2467.7,288,2.65,68.97
vid0478,6.607,2467.7,360,2.84,78.68
vid0478,6.607,2467.7,480,3.93,85.69
vid0478,6.607,2467.7,720,5.34,92.05
vid0478,6.607,2467.7,1080,6.68,100.0
vid0479,9.877,2273.7,144,2.32,10.0
vid0479,9.877,2273.7,240,3.51,39.7
vid0479,9.877,2273.7,288,3.87,56.34
vid0479,9.877,2273.7,360,4.22,72.99
vid0479,9.877,2273.7,480,5.74,84.37
vid0479,9.877,2273.7,720,7.9,92.33
vid0479,9.877,2273.7,1080,9.88,100.0
vid0480,5.672,2668.4,144,1.43,19.89
vid0480,5.672,2668.4,240,2.12,47.68
vid0480,5.672,2668.4,288,2.28,61.22
vid0480,5.672,2668.4,360,2.45,74.76
vid0480,5.672,2668.4,480,3.29,84.27
vid0480,5.672,2668.4,720,4.34,91.97
vid0480,5.672,2668.4,1080,5.42,100.0
vid0481,7.207,3839.3,144,1.77,25.17
vid0481,7.207,3839.3,240,2.67,51.64
vid0481,7.207,3839.3,288,2.92,64.57
vid0481,7.207,3839.3,360,3.16,77.51
vid0481,7.207,3839.3,480,4.34,86.54
vid0481,7.207,3839.3,720,6.08,93.32
vid0481,7.207,3839.3,1080,7.6,100.0
vid0482,9.776,1321.9,144,2.21,27.74
vid0482,9.776,1321.9,240,3.28,50.24
vid0482,9.776,1321.9,288,3.5,62.64
vid0482,9.776,1321.9,360,3.72,75.04
vid0482,9.776,1321.9,480,5.02,83.76
vid0482,9.776,1321.9,720,6.25,91.43
vid0482,9.776,1321.9,1080,7.81,100.0
vid0483,5.806,704.4,144,1.42,43.27
vid0483,5.806,704.4,240,2.03,55.89
vid0483,5.806,704.4,288,2.18,65.31
vid0483,5.806,704.4,360,2.33,74.74
vid0483,5.806,704.4,480,3.03,81.27
vid0483,5.806,704.4,720,3.8,89.18
vid0483,5.806,704.4,1080,4.75,100.0
vid0484,9.71,2397.9,144,2.31,13.24
vid0484,9.71,2397.9,240,3.62,44.42
vid0484,9.71,2397.9,288,3.97,59.16
vid0484,9.71,2397.9,360,4.33,73.9
vid0484,9.71,2397.9,480,6.17,84.07
vid0484,9.71,2397.9,720,8.74,91.97
vid0484,9.71,2397.9,1080,10.92,100.0
vid0485,5.138,3080.2,144,1.32,11.96
vid0485,5.138,3080.2,240,2.0,41.75
vid0485,5.138,3080.2,288,2.19,57.15
vid0485,5.138,3080.2,360,2.4,72.55
vid0485,5.138,3080.2,480,3.34,83.59
vid0485,5.138,3080.2,720,4.79,92.09
vid0485,5.138,3080.2,1080,5.99,100.0
vid0486,5.572,3922.5,144,1.41,12.21
vid0486,5.572,3922.5,240,2.21,42.95
vid0486,5.572,3922.5,288,2.41,58.3
vid0486,5.572,3922.5,360,2.62,73.64
vid0486,5.572,3922.5,480,3.68,84.18
vid0486,5.572,3922.5,720,5.4,92.67
vid0486,5.572,3922.5,1080,6.75,100.0
vid0487,9.142,1496.0,144,2.13,13.23
vid0487,9.142,1496.0,240,3.37,40.89
vid0487,9.142,1496.0,288,3.69,56.12
vid0487,9.142,1496.0,360,4.01,71.34
vid0487,9.142,1496.0,480,5.63,81.96
vid0487,9.142,1496.0,720,7.93,90.4
vid0487,9.142,1496.0,1080,9.91,100.0
vid0488,5.639,2453.6,144,1.41,10.9
vid0488,5.639,2453.6,240,2.15,42.12
vid0488,5.639,2453.6,288,2.39,57.59
vid0488,5.639,2453.6,360,2.63,73.05
vid0488,5.639,2453.6,480,3.68,83.7
vid0488,5.639,2453.6,720,5.28,91.74
vid0488,5.639,2453.6,1080,6.6,100.0
vid0489,8.108,2560.9,144,1.92,10.92
vid0489,8.108,2560.9,240,2.92,40.76
vid0489,8.108,2560.9,288,3.17,56.62
vid0489,8.108,2560.9,360,3.42,72.47
vid0489,8.108,2560.9,480,4.63,83.55
vid0489,8.108,2560.9,720,6.36,91.52
vid0489,8.108,2560.9,1080,7.95,100.0
vid0490,5.072,1371.3,144,1.27,23.06
vid0490,5.072,1371.3,240,1.84,47.91
vid0490,5.072,1371.3,288,2.0,60.84
vid0490,5.072,1371.3,360,2.16,73.76
vid0490,5.072,1371.3,480,2.88,83.52
vid0490,5.072,1371.3,720,3.82,91.24
vid0490,5.072,1371.3,1080,4.77,100.0
vid0491,6.673,2116.6,144,1.61,30.83
vid0491,6.673,2116.6,240,2.42,54.42
vid0491,6.673,2116.6,288,2.61,65.24
vid0491,6.673,2116.6,360,2.8,76.07
vid0491,6.673,2116.6,480,3.87,83.72
vid0491,6.673,2116.6,720,5.25,91.02
vid0491,6.673,2116.6,1080,6.56,100.0
vid0492,6.139,2221.0,144,1.52,10.74
vid0492,6.139,2221.0,240,2.32,41.18
vid0492,6.139,2221.0,288,2.53,56.87
vid0492,6.139,2221.0,360,2.73,72.55
vid0492,6.139,2221.0,480,3.76,83.74
vid0492,6.139,2221.0,720,5.21,91.84
vid0492,6.139,2221.0,1080,6.51,100.0
vid0493,6.54,3120.2,144,1.62,11.01
vid0493,6.54,3120.2,240,2.48,40.32
vid0493,6.54,3120.2,288,2.75,56.24
vid0493,6.54,3120.2,360,3.02,72.17
vid0493,6.54,3120.2,480,4.27,83.41
vid0493,6.54,3120.2,720,6.13,91.94
vid0493,6.54,3120.2,1080,7.66,100.0
vid0494,7.608,2518.8,144,1.83,11.25
vid0494,7.608,2518.8,240,2.78,42.4
vid0494,7.608,2518.8,288,2.99,57.94
vid0494,7.608,2518.8,360,3.2,73.47
vid0494,7.608,2518.8,480,4.35,84.26
vid0494,7.608,2518.8,720,5.83,92.32
vid0494,7.608,2518.8,1080,7.29,100.0
vid0495,7.674,2614.5,144,1.82,12.62
vid0495,7.674,2614.5,240,2.84,43.74
vid0495,7.674,2614.5,288,3.1,59.0
vid0495,7.674,2614.5,360,3.36,74.25
vid0495,7.674,2614.5,480,4.68,84.47
vid0495,7.674,2614.5,720,6.62,92.56
vid0495,7.674,2614.5,1080,8.28,100.0
vid0496,9.176,3709.7,144,2.1,12.82
vid0496,9.176,3709.7,240,3.3,44.89
vid0496,9.176,3709.7,288,3.6,59.87
vid0496,9.176,3709.7,360,3.9,74.85
vid0496,9.176,3709.7,480,5.36,85.62
vid0496,9.176,3709.7,720,7.47,93.12
vid0496,9.176,3709.7,1080,9.34,100.0
vid0497,5.739,3828.8,144,1.48,13.51
vid0497,5.739,3828.8,240,2.33,40.47
vid0497,5.739,3828.8,288,2.6,56.46
vid0497,5.739,3828.8,360,2.87,72.45
vid0497,5.739,3828.8,480,4.08,83.57
vid0497,5.739,3828.8,720,6.06,91.68
vid0497,5.739,3828.8,1080,7.57,100.0
vid0498,9.343,3438.4,144,2.17,43.09
vid0498,9.343,3438.4,240,3.5,59.54
vid0498,9.343,3438.4,288,3.9,69.07
vid0498,9.343,3438.4,360,4.3,78.6
vid0498,9.343,3438.4,480,6.16,83.94
vid0498,9.343,3438.4,720,8.97,91.13
vid0498,9.343,3438.4,1080,11.21,100.0
vid0499,5.138,1269.0,144,1.27,29.67
vid0499,5.138,1269.0,240,1.87,45.81
vid0499,5.138,1269.0,288,2.02,57.83
vid0499,5.138,1269.0,360,2.17,69.84
vid0499,5.138,1269.0,480,2.92,78.25
vid0499,5.138,1269.0,720,3.92,88.15
vid0499,5.138,1269.0,1080,4.9,100.0
vid0500,7.541,231.1,144,1.66,54.2
vid0500,7.541,231.1,240,2.4,60.69
vid0500,7.541,231.1,288,2.5,66.25
vid0500,7.541,231.1,360,2.59,71.81
vid0500,7.541,231.1,480,3.33,81.05
vid0500,7.541,231.1,720,4.0,87.36
vid0500,7.541,231.1,1080,5.0,100.0
vid0501,7.975,119.8,144,1.77,10.0
vid0501,7.975,119.8,240,2.52,3.46
vid0501,7.975,119.8,288,2.65,9.62
vid0501,7.975,119.8,360,2.79,15.78
vid0501,7.975,119.8,480,3.56,31.04
vid0501,7.975,119.8,720,4.22,53.08
vid0501,7.975,119.8,1080,5.28,100.0
vid0502,5.372,144.2,144,1.26,10.0
vid0502,5.372,144.2,240,1.78,2.07
vid0502,5.372,144.2,288,1.86,8.78
vid0502,5.372,144.2,360,1.93,15.5
vid0502,5.372,144.2,480,2.48,33.43
vid0502,5.372,144.2,720,2.91,53.75
vid0502,5.372,144.2,1080,3.64,100.0
vid0503,9.033,10524.0,144,4.0,11.43
vid0503,9.033,10524.0,240,6.64,35.76
vid0503,9.033,10524.0,288,7.27,47.32
vid0503,9.033,10524.0,360,7.91,58.89
vid0503,9.033,10524.0,480,11.16,70.43
vid0503,9.033,10524.0,720,15.8,81.87
vid0503,9.033,10524.0,1080,19.75,100.0
vid0504,6.383,11642.4,144,2.85,11.31
vid0504,6.383,11642.4,240,4.7,35.48
vid0504,6.383,11642.4,288,5.13,47.15
vid0504,6.383,11642.4,360,5.57,58.81
vid0504,6.383,11642.4,480,7.89,70.59
vid0504,6.383,11642.4,720,11.65,81.95
vid0504,6.383,11642.4,1080,14.56,100.0
vid0505,6.483,9310.4,144,2.96,11.38
vid0505,6.483,9310.4,240,4.71,35.3
vid0505,6.483,9310.4,288,5.16,46.66
vid0505,6.483,9310.4,360,5.62,58.02
vid0505,6.483,9310.4,480,7.86,69.62
vid0505,6.483,9310.4,720,10.99,81.26
vid0505,6.483,9310.4,1080,13.74,100.0
vid0506,9.483,9719.2,144,4.17,12.06
vid0506,9.483,9719.2,240,6.88,36.85
vid0506,9.483,9719.2,288,7.58,48.38
vid0506,9.483,9719.2,360,8.28,59.91
vid0506,9.483,9719.2,480,11.84,71.12
vid0506,9.483,9719.2,720,16.91,82.54
vid0506,9.483,9719.2,1080,21.14,100.0
vid0507,9.667,11265.9,144,4.31,11.16
vid0507,9.667,11265.9,240,7.16,36.36
vid0507,9.667,11265.9,288,7.83,48.3
vid0507,9.667,11265.9,360,8.51,60.23
vid0507,9.667,11265.9,480,12.08,72.08
vid0507,9.667,11265.9,720,17.18,83.1
vid0507,9.667,11265.9,1080,21.48,100.0
vid0508,6.25,11534.9,144,2.85,11.87
vid0508,6.25,11534.9,240,4.68,36.19
vid0508,6.25,11534.9,288,5.26,47.65
vid0508,6.25,11534.9,360,5.84,59.1
vid0508,6.25,11534.9,480,8.31,70.91
vid0508,6.25,11534.9,720,12.3,82.15
vid0508,6.25,11534.9,1080,15.38,100.0
vid0509,8.95,11333.7,144,4.13,11.73
vid0509,8.95,11333.7,240,6.61,36.76
vid0509,8.95,11333.7,288,7.18,48.36
vid0509,8.95,11333.7,360,7.75,59.96
vid0509,8.95,11333.7,480,10.89,71.63
vid0509,8.95,11333.7,720,15.27,82.66
vid0509,8.95,11333.7,1080,19.09,100.0
vid0510,6.283,10363.9,144,2.94,12.01
vid0510,6.283,10363.9,240,4.68,36.71
vid0510,6.283,10363.9,288,5.17,48.49
vid0510,6.283,10363.9,360,5.66,60.26
vid0510,6.283,10363.9,480,7.95,71.91
vid0510,6.283,10363.9,720,11.3,83.04
vid0510,6.283,10363.9,1080,14.12,100.0
vid0511,6.183,9914.9,144,2.88,11.71
vid0511,6.183,9914.9,240,4.54,36.07
vid0511,6.183,9914.9,288,5.01,47.55
vid0511,6.183,9914.9,360,5.49,59.04
vid0511,6.183,9914.9,480,7.79,70.78
vid0511,6.183,9914.9,720,10.94,82.24
vid0511,6.183,9914.9,1080,13.68,100.0
vid0512,6.767,10615.5,144,3.15,11.39
vid0512,6.767,10615.5,240,5.03,35.7
vid0512,6.767,10615.5,288,5.55,47.42
vid0512,6.767,10615.5,360,6.08,59.13
vid0512,6.767,10615.5,480,8.52,70.92
vid0512,6.767,10615.5,720,12.3,82.37
vid0512,6.767,10615.5,1080,15.38,100.0
vid0513,9.183,10857.5,144,4.2,11.96
vid0513,9.183,10857.5,240,6.85,36.4
vid0513,9.183,10857.5,288,7.46,47.75
vid0513,9.183,10857.5,360,8.07,59.09
vid0513,9.183,10857.5,480,11.39,70.6
vid0513,9.183,10857.5,720,16.08,82.15
vid0513,9.183,10857.5,1080,20.1,100.0
vid0514,9.6,14664.3,144,4.47,10.56
vid0514,9.6,14664.3,240,7.32,33.84
vid0514,9.6,14664.3,288,8.23,45.97
vid0514,9.6,14664.3,360,9.14,58.11
vid0514,9.6,14664.3,480,13.19,70.59
vid0514,9.6,14664.3,720,19.52,82.59
vid0514,9.6,14664.3,1080,24.4,100.0
vid0515,6.0,15488.1,144,2.86,10.52
vid0515,6.0,15488.1,240,4.65,33.92
vid0515,6.0,15488.1,288,5.12,45.86
vid0515,6.0,15488.1,360,5.59,57.8
vid0515,6.0,15488.1,480,7.99,70.13
vid0515,6.0,15488.1,720,11.64,82.32
vid0515,6.0,15488.1,1080,14.55,100.0
vid0516,7.4,13045.7,144,3.48,11.46
vid0516,7.4,13045.7,240,5.66,35.22
vid0516,7.4,13045.7,288,6.32,47.15
vid0516,7.4,13045.7,360,6.97,59.09
vid0516,7.4,13045.7,480,10.01,71.37
vid0516,7.4,13045.7,720,14.71,83.17
vid0516,7.4,13045.7,1080,18.39,100.0
vid0517,8.55,10491.1,144,3.89,11.09
vid0517,8.55,10491.1,240,6.31,36.15
vid0517,8.55,10491.1,288,6.94,48.28
vid0517,8.55,10491.1,360,7.58,60.41
vid0517,8.55,10491.1,480,10.74,72.54
vid0517,8.55,10491.1,720,15.36,83.56
vid0517,8.55,10491.1,1080,19.2,100.0
vid0518,5.483,10021.8,144,2.59,11.83
vid0518,5.483,10021.8,240,4.12,36.62
vid0518,5.483,10021.8,288,4.59,48.64
vid0518,5.483,10021.8,360,5.06,60.66
vid0518,5.483,10021.8,480,7.15,72.65
vid0518,5.483,10021.8,720,10.34,83.82
vid0518,5.483,10021.8,1080,12.92,100.0
vid0519,6.0,11869.1,144,2.84,10.23
vid0519,6.0,11869.1,240,4.53,33.65
vid0519,6.0,11869.1,288,5.01,45.39
vid0519,6.0,11869.1,360,5.49,57.12
vid0519,6.0,11869.1,480,7.8,69.17
vid0519,6.0,11869.1,720,11.09,81.32
vid0519,6.0,11869.1,1080,13.86,100.0
vid0520,8.217,15059.0,144,3.85,10.46
vid0520,8.217,15059.0,240,6.3,34.7
vid0520,8.217,15059.0,288,6.96,46.52
vid0520,8.217,15059.0,360,7.62,58.34
vid0520,8.217,15059.0,480,11.08,70.66
vid0520,8.217,15059.0,720,16.21,82.56
vid0520,8.217,15059.0,1080,20.26,100.0
vid0521,9.167,11264.7,144,4.2,11.63
vid0521,9.167,11264.7,240,6.88,37.18
vid0521,9.167,11264.7,288,7.57,48.98
vid0521,9.167,11264.7,360,8.27,60.79
vid0521,9.167,11264.7,480,11.73,72.66
vid0521,9.167,11264.7,720,17.19,83.88
vid0521,9.167,11264.7,1080,21.49,100.0
vid0522,8.167,13441.2,144,3.83,12.31
vid0522,8.167,13441.2,240,6.24,36.75
vid0522,8.167,13441.2,288,6.88,48.51
vid0522,8.167,13441.2,360,7.52,60.26
vid0522,8.167,13441.2,480,10.74,72.46
vid0522,8.167,13441.2,720,15.55,83.62
vid0522,8.167,13441.2,1080,19.44,100.0
vid0523,5.817,13650.2,144,2.85,11.03
vid0523,5.817,13650.2,240,4.52,35.1
vid0523,5.817,13650.2,288,5.11,46.93
vid0523,5.817,13650.2,360,5.69,58.75
vid0523,5.817,13650.2,480,8.23,71.1
vid0523,5.817,13650.2,720,12.17,82.69
vid0523,5.817,13650.2,1080,15.21,100.0
vid0524,7.983,9392.6,144,3.62,12.64
vid0524,7.983,9392.6,240,5.91,36.04
vid0524,7.983,9392.6,288,6.48,47.47
vid0524,7.983,9392.6,360,7.05,58.9
vid0524,7.983,9392.6,480,10.02,70.73
vid0524,7.983,9392.6,720,14.17,82.1
vid0524,7.983,9392.6,1080,17.71,100.0
vid0525,6.733,9378.9,144,3.17,12.06
vid0525,6.733,9378.9,240,4.99,36.4
vid0525,6.733,9378.9,288,5.5,47.66
vid0525,6.733,9378.9,360,6.0,58.91
vid0525,6.733,9378.9,480,8.34,70.4
vid0525,6.733,9378.9,720,11.91,81.52
vid0525,6.733,9378.9,1080,14.89,100.0
vid0526,8.017,14093.9,144,3.76,11.56
vid0526,8.017,14093.9,240,6.16,36.04
vid0526,8.017,14093.9,288,6.89,47.69
vid0526,8.017,14093.9,360,7.62,59.34
vid0526,8.017,14093.9,480,10.89,71.21
vid0526,8.017,14093.9,720,15.98,82.58
vid0526,8.017,14093.9,1080,19.98,100.0
vid0527,9.95,12177.5,144,4.53,10.36
vid0527,9.95,12177.5,240,7.45,35.52
vid0527,9.95,12177.5,288,8.16,47.56
vid0527,9.95,12177.5,360,8.87,59.61
vid0527,9.95,12177.5,480,12.52,71.57
vid0527,9.95,12177.5,720,17.99,82.79
vid0527,9.95,12177.5,1080,22.49,100.0
vid0528,8.683,11658.5,144,3.98,11.19
vid0528,8.683,11658.5,240,6.45,36.04
vid0528,8.683,11658.5,288,7.1,47.99
vid0528,8.683,11658.5,360,7.76,59.94
vid0528,8.683,11658.5,480,10.87,71.7
vid0528,8.683,11658.5,720,15.47,82.82
vid0528,8.683,11658.5,1080,19.34,100.0
vid0529,7.467,10308.5,144,3.46,11.49
vid0529,7.467,10308.5,240,5.6,36.94
vid0529,7.467,10308.5,288,6.14,48.64
vid0529,7.467,10308.5,360,6.66,60.35
vid0529,7.467,10308.5,480,9.48,71.97
vid0529,7.467,10308.5,720,13.43,82.99
vid0529,7.467,10308.5,1080,16.79,100.0
vid0530,5.167,8812.7,144,2.44,12.44
vid0530,5.167,8812.7,240,3.87,36.32
vid0530,5.167,8812.7,288,4.22,47.35
